Anime [id=2072, name=骇客娃娃, oldName=ハッカドール THE・あにめ～しょん, message=13话 / 2015年10月2日 / ハッカドールチーム(DeNA), rating=6.9, number=637]
Anime [id=2073, name=龙珠Z 最强对最强, oldName=ドラゴンボールZ とびっきりの最強対最強, message=1991年7月20日 / 鳥山明, rating=6.8, number=94]
Anime [id=2074, name=小王子, oldName=Le Petit Prince, message=2015年7月29日 / Mark Osborne / Antoine de Saint-Exupéry, rating=6.9, number=131]
Anime [id=2075, name=数码兽大冒险02, oldName=デジモンアドベンチャー02, message=50话 / 2000-04-02 / 本乡邵由 / 中鶴勝祥, rating=6.9, number=968]
Anime [id=2076, name=Little Busters! OVA, oldName=リトルバスターズ! 番外編, message=1话 / 2013年8月28日, rating=6.9, number=381]
Anime [id=2077, name=薄樱鬼 第一章 京都乱舞, oldName=劇場版 薄桜鬼 第一章 京都乱舞, message=1话 / 2013年8月24日, rating=6.8, number=122]
Anime [id=2078, name=鲤鱼跳龙门, oldName=, message=1话 / 1958, rating=6.7, number=54]
Anime [id=2079, name=MÄR 魔法世界, oldName=MÄR-メルヘヴン-, message=102话 / 2005年4月3日 / 奥脇雅晴→川口敬一郎 / 安西信行 / 小丸敏之, rating=6.9, number=198]
Anime [id=2080, name=轰炸超人, oldName=ボンバーマンジェッターズ, message=52话 / 2002年10月2日 / 小寺勝之 / ハドソン / 香川久, rating=6.8, number=74]
Anime [id=2081, name=我的朋友很少, oldName=僕は友達が少ない, message=12话 / 2011年10月6日 / 平坂読, rating=6.9, number=4550]
Anime [id=2082, name=魔王勇者, oldName=まおゆう魔王勇者, message=12话 / 2013年1月4日 / 高橋丈夫 / 橙乃ままれ, rating=6.9, number=2390]
Anime [id=2083, name=尾随者竞技, oldName=テイルエンダーズ, message=2009年10月16日, rating=6.8, number=85]
Anime [id=2084, name=初音岛 if, oldName=D.C.if, message=2话 / 2008年12月25日 / ウシロシンジ / CIRCUS / 高品有桂, rating=6.9, number=288]
Anime [id=2085, name=魔法少女砂沙美, oldName=魔法少女プリティサミー, message=26话 / 1996年10月4日, rating=6.8, number=98]
Anime [id=2086, name=蜡笔小新 呼风唤雨黄金的间谍大作战, oldName=クレヨンしんちゃん 嵐を呼ぶ黄金のスパイ大作戦, message=2011年4月16日, rating=6.8, number=79]
Anime [id=2087, name=光之美少女全明星 New Stage 未来的朋友, oldName=映画 プリキュアオールスターズNewStage みらいのともだち, message=2012年3月17日 / 志水淳児, rating=6.8, number=130]
Anime [id=2088, name=飞天小女警, oldName=The Powerpuff Girls, message=13话 / 1998-11-18, rating=6.9, number=371]
Anime [id=2089, name=偶像大师 灰姑娘女孩剧场 第二季, oldName=アイドルマスター シンデレラガールズ劇場 第2期, message=13话 / 2017年10月3日 / まんきゅう / バンダイナムコエンターテインメント, rating=6.9, number=183]
Anime [id=2090, name=舞-乙HiME, oldName=舞-乙HiME, message=26话 / 2005年10月6日 / 小原正和 / 矢立肇 / 久行宏和, rating=6.9, number=871]
Anime [id=2091, name=虹色萤火虫～永远的暑假～, oldName=虹色ほたる ～永遠の夏休み～, message=2012年5月19日 / 宇田鋼之介 / 川口雅幸, rating=6.8, number=127]
Anime [id=2092, name=学园救援团, oldName=SKET DANCE, message=77话 / 2011年4月7日 / 川口敬一郎 / 篠原健太 / 中武学, rating=6.9, number=763]
Anime [id=2093, name=成龙历险记, oldName=成龙历险记, message=95话 / 2000-09-09 / Phil Weinstein & Frank Squillace, rating=6.9, number=344]
Anime [id=2094, name=剧场版 精灵宝可梦超世代：宝可梦保育家与苍海的王子 玛纳霏, oldName=劇場版ポケットモンスター アドバンスジェネレーション ポケモンレンジャーと蒼海の王子 マナフィ, message=日本：2006-07-15、韩国：2006-07-20、美国：2007-04-03等 / 湯山邦彦 / 田尻智、増田順一、杉森建 / 毛利和昭、松原徳弘、一石小百合、山田俊也, rating=6.9, number=264]
Anime [id=2095, name=幽游白书 冥界死斗篇 炎之绊, oldName=幽☆遊☆白書 冥界死闘篇 炎の絆, message=1994年4月9日 / 飯島正勝 / 冨樫義博, rating=6.7, number=57]
Anime [id=2096, name=这个是僵尸吗？OF THE DEAD, oldName=これはゾンビですか? オブ・ザ・デッド, message=10话 / 2012年4月4日 / 木村心一, rating=6.9, number=2159]
Anime [id=2097, name=少女派别, oldName=少女セクト ～Innocent Lovers～, message=3话 / 2008年7月25日 / 碧岐龍成 / 玄鉄絢 / 聖月, rating=6.9, number=310]
Anime [id=2098, name=EVA爆笑学园, oldName=ぷちえゔぁ, message=24话 / 2007年3月20日 / 三木俊一郎、桜井弘明, rating=6.9, number=547]
Anime [id=2099, name=战国鸟兽戏画～乙～, oldName=戦国鳥獣戯画〜乙〜, message=13话 / 2017年1月14日 / 住田崇, rating=6.8, number=127]
Anime [id=2100, name=境界的轮回 第三季, oldName=境界のRINNE 第3シリーズ, message=25话 / 2017年4月8日, rating=6.7, number=73]
Anime [id=2101, name=勇者的故事, oldName=ブレイブ ストーリー, message=2006年7月8日 / 宮部みゆき, rating=6.8, number=106]
Anime [id=2102, name=银河机攻队 Majestic Prince, oldName=銀河機攻隊 マジェスティックプリンス, message=24话 / 2013年4月4日 / 元永慶太郎 / 創通／フィールズ / 平井久司, rating=6.9, number=507]
Anime [id=2103, name=Slow Start, oldName=スロウスタート, message=12话 / 2018年1月6日 / 篤見唯子（芳文社「まんがタイムきらら」連載）, rating=6.9, number=322]
Anime [id=2104, name=三国演义, oldName=三国演义, message=52话 / 2009年8月1日、2010年4月4日, rating=6.7, number=72]
Anime [id=2105, name=亚尔斯兰战记, oldName=アルスラーン戦記, message=25话 / 2015年4月5日 / 阿部記之 / 田中芳樹、荒川弘, rating=6.9, number=1590]
Anime [id=2106, name=冰川时代3：恐龙的黎明, oldName=Ice Age: Dawn of the Dinosaurs, message=1话 / 2009年7月1日 / 卡洛斯·沙尔丹哈 / 麦克·特米尔, rating=6.9, number=259]
Anime [id=2107, name=结城友奈是勇者 -鹫尾须美之章- 第1章 朋友, oldName=結城友奈は勇者である -鷲尾須美の章- 第1章 ともだち, message=2017年3月18日, rating=6.9, number=361]
Anime [id=2108, name=魔法禁书目录 第二季, oldName=とある魔術の禁書目録Ⅱ, message=24话 / 2010年10月8日 / 鎌池和馬 / 田中雄一, rating=6.9, number=4261]
Anime [id=2109, name=战国BASARA, oldName=戦国BASARA, message=13话 / 2009年4月1日 / 川崎逸朗 / CAPCOM / 大久保徹, rating=6.9, number=1074]
Anime [id=2110, name=我叫MT 第六季, oldName=我叫MT 第六季, message=24话 / 2012-07-24 / 核桃 / 魔兽世界, rating=6.8, number=79]
Anime [id=2111, name=交响诗篇 彩虹满载, oldName=交響詩篇エウレカセブン ポケットが虹でいっぱい, message=2009年4月25日 / 原口浩 / BONES, rating=6.9, number=538]
Anime [id=2112, name=天方魔谭MAGI 辛巴达的冒险, oldName=マギ シンドバッドの冒険, message=5话 / 2014年5月16日, rating=6.9, number=208]
Anime [id=2113, name=咲日和 OAD, oldName=咲日和 OAD, message=1话 / 2015年7月25日, rating=6.9, number=196]
Anime [id=2114, name=樱花大战, oldName=サクラ大戦, message=25话 / 2000年4月8日 / 中村隆太郎 / 藤島康介, rating=6.9, number=319]
Anime [id=2115, name=机动战士V高达, oldName=機動戦士Vガンダム, message=51话 / 1993年4月2日 / 矢立肇、富野由悠季, rating=6.9, number=290]
Anime [id=2116, name=守望先锋：英雄, oldName=Hero, message=2016年5月22日, rating=6.7, number=60]
Anime [id=2117, name=三者三叶, oldName=三者三葉, message=12话 / 2016年4月10日 / 木村泰大 / 荒井チェリー「三者三葉」（まんがタイムきらら / 芳文社） / 山崎淳, rating=6.9, number=726]
Anime [id=2118, name=MADLAX, oldName=MADLAX, message=26话 / 2004年4月5日 / 真下耕一, rating=6.9, number=253]
Anime [id=2119, name=结城友奈是勇者 -鹫尾须美之章- 第2章 魂, oldName=結城友奈は勇者である -鷲尾須美の章- 第2章 たましい, message=2017年4月15日, rating=6.9, number=326]
Anime [id=2120, name=浪客剑心 维新志士的镇魂歌, oldName=るろうに剣心 -明治剣客浪漫譚- 維新志士への鎮魂歌, message=1997年12月20日, rating=6.9, number=188]
Anime [id=2121, name=BLAME! 端末遗构都市, oldName=BLAME! 端末遺構都市, message=1话 / 2015年7月22日 / 弐瓶勉, rating=6.8, number=98]
Anime [id=2122, name=文豪野犬 OAD, oldName=文豪ストレイドッグス OAD, message=1话 / 2017年8月4日 / 朝霧カフカ・春河35「文豪ストレイドッグス」（ヤングエース / KADOKAWA）, rating=6.7, number=57]
Anime [id=2123, name=永远之久远 第一章 泡沫的花瓣, oldName=トワノクオン 第一章 泡沫の花弁, message=2011年6月18日, rating=6.9, number=424]
Anime [id=2124, name=八犬传-东方八犬异闻-, oldName=八犬伝 -東方八犬異聞-, message=13话 / 2013年1月5日 / 山﨑みつえ / あべ美幸, rating=6.9, number=733]
Anime [id=2125, name=钢铁天使核桃, oldName=鋼鉄天使くるみ, message=28话 / 1999年10月5日 / 高橋ナオヒト / 介錯 / 千羽由利子, rating=6.7, number=69]
Anime [id=2126, name=游戏王剧场版 光之金字塔, oldName=遊☆戯☆王デュエルモンスターズ 光のピラミッド, message=2004年8月13日, rating=6.9, number=247]
Anime [id=2127, name=鸟！鸟！鸟！, oldName=for the birds, message=1话 / 2000年6月5日, rating=6.7, number=61]
Anime [id=2128, name=神枪少女 -IL TEATRINO- OVA, oldName=GUNSLINGER GIRL -IL TEATRINO OVA, message=2话 / 2008年10月24日 / 真野玲 / 相田裕, rating=6.8, number=134]
Anime [id=2129, name=渣和无用改革, oldName=ムダヅモ無き改革 -The Legend of KOIZUMI-, message=3话 / 2010年2月26日 / 水島努 / 大和田秀樹, rating=6.9, number=321]
Anime [id=2130, name=守护月天, oldName=まもって守護月天!, message=22话 / 1998年10月17日 / 樱野みねね, rating=6.7, number=57]
Anime [id=2131, name=马达加斯加的企鹅, oldName=Penguins of Madagascar, message=1话 / 2014年11月14日 / 埃里克·达尼尔 / 西蒙·J·史密斯, rating=6.7, number=71]
Anime [id=2132, name=魔法少女☆伊莉雅 3rei!!, oldName=Fate/kaleid liner プリズマ☆イリヤ ドライ!!, message=12话 / 2016年7月6日, rating=6.9, number=878]
Anime [id=2133, name=遥远时空中 舞一夜, oldName=遙かなる時空の中で 舞一夜, message=2006年8月19日 / 篠原俊哉 / コーエー, rating=6.8, number=150]
Anime [id=2134, name=我的妹妹哪有这么可爱。, oldName=俺の妹がこんなに可愛いわけがない。, message=16话 / 2013年4月6日 / 伏見つかさ, rating=6.9, number=4088]
Anime [id=2135, name=麦兜响当当, oldName=麥兜响噹噹, message=2009年7月24日 / 謝立文, rating=6.9, number=264]
Anime [id=2136, name=十万个冷笑话 第一季, oldName=十万个冷笑话 第一季, message=12话 / 2012年7月11日 / 卢恒宇、李姝洁, rating=6.9, number=1545]
Anime [id=2137, name=音响生命体, oldName=音響生命体ノイズマン, message=1997年11月22日 / 森本晃司, rating=6.8, number=163]
Anime [id=2138, name=机器人笔记, oldName=Robotics;Notes, message=22话 / 2012年10月11日 / 野村和也, rating=6.9, number=2005]
Anime [id=2139, name=逮捕令 全速前进, oldName=逮捕しちゃうぞ フルスロットル, message=23话 / 2007年10月4日 / 大畑晃一 / 藤島康介“逮捕しちゃうぞ”（讲谈社“アフタヌーンKCDX”掲载） / 中嶋敦子, rating=6.9, number=229]
Anime [id=2140, name=侦探学园Q, oldName=探偵学園Q, message=45话 / 2003年4月15日, rating=6.8, number=121]
Anime [id=2141, name=初犬 The Animation, oldName=, message=2话 / 2007年5月25日, rating=6.9, number=280]
Anime [id=2142, name=鬼父 Re-born, oldName=鬼父 Re-born, message=2话 / 2011年12月22日, rating=6.9, number=662]
Anime [id=2143, name=未来日记Redial, oldName=未来日記リダイヤル, message=1话 / 2013年7月26日 / えすのサカエ, rating=6.9, number=917]
Anime [id=2144, name=妖精的尾巴 记忆里的日子, oldName=FAIRY TAIL メモリーデイズ, message=1话 / 2012年2月17日, rating=6.8, number=124]
Anime [id=2145, name=破刃之剑 第六章 恸哭之寨, oldName=ブレイク ブレイド 第六章 慟哭ノ砦, message=2011年3月26日 / 羽原信義 / 吉永裕ノ介 / 乘田拓茂, rating=6.9, number=566]
Anime [id=2146, name=喵楞！, oldName=にゃんぼー！, message=26话 / 2016年9月27日 / 岩本晶, rating=6.8, number=105]
Anime [id=2147, name=功夫熊猫 2, oldName=Kung Fu Panda 2, message=1话 / 2011-05-28(中国大陆) / 2011-05-26(美国) / 余仁英, rating=6.9, number=638]
Anime [id=2148, name=头文字D Extra Stage, oldName=頭文字D Extra Stage, message=2话 / 2001年3月22日, rating=6.7, number=65]
Anime [id=2149, name=游戏王ZEXAL II, oldName=遊☆戯☆王ZEXAL II, message=73话 / 2012年10月7日, rating=6.9, number=210]
Anime [id=2150, name=妖精的尾巴×圣石小子, oldName=FAIRY TAIL×RAVE, message=1话 / 2013年8月16日 / 石平信司 / 真島ヒロ / 山本碧, rating=6.8, number=92]
Anime [id=2151, name=妄想改造人改藏, oldName=かってに改蔵, message=6话 / 2011年5月25日 / 久米田康治, rating=6.9, number=487]
Anime [id=2152, name=Another 第0话, oldName=Another 第0話, message=1话 / 2012年5月25日 / 水島努 / 綾辻行人, rating=6.9, number=1494]
Anime [id=2153, name=万有引力OVA, oldName=グラビテーション, message=2话 / 1999年7月23日 / 村上真紀 / 飯島弘也, rating=6.8, number=95]
Anime [id=2154, name=A.I.C.O.：化身, oldName=A.I.C.O. -Incarnation-, message=12话 / 2018年3月9日 / 村田和也, rating=6.9, number=327]
Anime [id=2155, name=怪物猎人日记 岌岌可危的猫猫村 ☆猫猫千钧一发☆, oldName=モンハン日記 ぎりぎりアイルー村 ☆アイルー危機一髪☆, message=10话 / 2010年8月5日 / カプコン「モンスターハンター」シリーズ, rating=6.8, number=184]
Anime [id=2156, name=秀逗魔导士REVOLUTION, oldName=スレイヤーズREVOLUTION, message=13话 / 2008年7月2日, rating=6.9, number=266]
Anime [id=2157, name=海贼王 特别篇 黄金之心, oldName=ワンピース ～ハートオブ ゴールド～, message=1话 / 2016年7月16日 / 尾田栄一郎（「ONE PIECE」週刊少年ジャンプ連載中）, rating=6.7, number=70]
Anime [id=2158, name=Wake Up, Girls! 青春之影, oldName=Wake Up, Girls! 青春の影, message=2015年9月25日, rating=6.9, number=232]
Anime [id=2159, name=巴哈姆特之怒 GENESIS Short Story, oldName=神撃のバハムート GENESIS Short Story, message=2话 / 2016年12月28日, rating=6.8, number=124]
Anime [id=2160, name=赤发白雪姬 OAD, oldName=赤髪の白雪姫 OAD, message=1话 / 2016年1月5日, rating=6.9, number=260]
Anime [id=2161, name=天方魔谭MAGI, oldName=マギ The labyrinth of magic, message=25话 / 2012年10月7日 / 大高忍, rating=6.9, number=1902]
Anime [id=2162, name=令人战栗的格林童话, oldName=オトナの童話シリーズI 世にも恐ろしいグリム童話, message=3话 / 2000年6月21日, rating=6.6, number=57]
Anime [id=2163, name=圣诞之吻SS OVA, oldName=アマガミSS OVA, message=2话 / 2011年6月11日, rating=6.9, number=434]
Anime [id=2164, name=妖精的尾巴 欢迎来到 Fairy Hills!!, oldName=FAIRY TAIL ようこそ フェアリーヒルズ!!, message=1话 / 2011年4月15日, rating=6.8, number=195]
Anime [id=2165, name=无论如何都想加入生肖, oldName=どうしても干支にはいりたい, message=13话 / 2015年10月11日 / 西田大介 / バケタンブログ / ハッム, rating=6.7, number=87]
Anime [id=2166, name=蛋黄酱萝莉, oldName=ぽてまよ, message=12话 / 2007年7月6日 / 池端隆史 / 御形屋はるか / 大木良一, rating=6.8, number=119]
Anime [id=2167, name=亚尔斯兰战记 风尘乱舞, oldName=アルスラーン戦記 風塵乱舞, message=8话 / 2016年7月3日, rating=6.9, number=733]
Anime [id=2168, name=我的朋友很少NEXT, oldName=僕は友達が少ないNEXT, message=12话 / 2013年1月10日, rating=6.9, number=3033]
Anime [id=2169, name=蓝精灵, oldName=The Smurfs, message=420话 / 1981年9月12日, rating=6.8, number=193]
Anime [id=2170, name=黑暗圣经 Only, oldName=Bible Black Only Version, message=3话 / 2005年7月25日, rating=6.8, number=196]
Anime [id=2171, name=潮与虎 第二季, oldName=うしおととら 第2期, message=13话 / 2016年4月1日 / 藤田和日郎「うしおととら」（週刊少年サンデー / 小学館）, rating=6.8, number=222]
Anime [id=2172, name=攻壳机动队ARISE border:4 Ghost Stands Alone, oldName=攻殻機動隊ARISE border:4 Ghost Stands Alone, message=2014年9月6日, rating=6.9, number=252]
Anime [id=2173, name=海贼王时代剧 年底特别企画! 草帽小子路飞的捕头传, oldName=ワンピース時代劇 年末特別企画! 麦わらのルフィ親分捕物帖, message=1话 / 2005年12月18日, rating=6.7, number=65]
Anime [id=2174, name=GJ部@, oldName=GJ部@, message=1话 / 2014年5月5日, rating=6.9, number=524]
Anime [id=2175, name=海贼王 珍兽岛之乔巴王国, oldName=ONE PIECE 珍獣島のチョッパー王国, message=1话 / 2002年3月2日 / 志水淳儿 / 尾田荣一郎 / 小泉升, rating=6.9, number=288]
Anime [id=2176, name=少年锦衣卫, oldName=少年锦衣卫, message=13话 / 2017年2月9日 / 谢丹, rating=6.8, number=119]
Anime [id=2177, name=进击的巨人 OAD, oldName=進撃の巨人 OAD, message=3话 / 2013年12月9日, rating=6.9, number=698]
Anime [id=2178, name=地铁大逃杀, oldName=地铁大逃杀, message=1话 / 2012-04-19 / 宋尚, rating=6.8, number=115]
Anime [id=2179, name=剧场版 进击的巨人 后篇～自由之翼～, oldName=劇場版 進撃の巨人 後編〜自由の翼〜, message=2015年6月27日, rating=6.8, number=137]
Anime [id=2180, name=星际宝贝, oldName=Lilo & Stitch, message=1话 / 2002年6月21日, rating=6.8, number=117]
Anime [id=2181, name=海贼王 发条岛的冒险, oldName=ONE PIECE ねじまき島の冒険, message=1话 / 2001年3月3日 / 志水淳児 / 尾田栄一郎 / 井上栄作、久田和也、小泉昇, rating=6.9, number=302]
Anime [id=2182, name=境界的轮回 第二季, oldName=境界のRINNE 第2シリーズ, message=25话 / 2016年4月9日 / 高橋留美子「境界のRINNE」（週刊少年サンデー / 小学館）, rating=6.8, number=139]
Anime [id=2183, name=傻大猫和崔弟, oldName=The Sylvester & Tweety Mysteries, message=57话 / 1995-09-09, rating=6.7, number=58]
Anime [id=2184, name=海底总动员2, oldName=Finding Dory, message=2016年6月17日 / Andrew Stanton, rating=6.8, number=101]
Anime [id=2185, name=不可思议的游戏, oldName=ふしぎ遊戯, message=52话 / 1995年4月6日 / 亀垣一 / 渡瀬悠宇 / 北山真理、本橋秀之, rating=6.8, number=319]
Anime [id=2186, name=死神, oldName=BLEACH, message=366话 / 2004年10月5日 / 阿部記之, rating=6.9, number=2148]
Anime [id=2187, name=一发失误S, oldName=フォルト!!S ～新たなる恋敵～, message=1话 / 2013年2月22日, rating=6.8, number=293]
Anime [id=2188, name=あねよめカルテット, oldName=, message=2话 / 2015年10月9日 / CandySoft, rating=6.8, number=197]
Anime [id=2189, name=田中君总是如此慵懒 特典, oldName=田中くんはいつもけだるげ 特典アニメ, message=7话 / 2016年6月24日, rating=6.6, number=62]
Anime [id=2190, name=名侦探柯南 十年后的陌生人, oldName=名探偵コナン 10年後の異邦人, message=1话 / 2009, rating=6.9, number=402]
Anime [id=2191, name=和歌子酒, oldName=ワカコ酒, message=12话 / 2015年7月5日 / 古佐小吉重, rating=6.9, number=601]
Anime [id=2192, name=名侦探柯南 银翼的魔术师, oldName=名探偵コナン 銀翼の奇術師, message=1话 / 2004年4月17日 / 山本泰一郎 / 青山剛昌 / 須藤昌朋, rating=6.9, number=1464]
Anime [id=2193, name=海贼王 机关城的机械巨兵, oldName=ONE PIECE THE MOVIE カラクリ城のメカ巨兵, message=1话 / 2006年3月4日 / 宇田钢之介 / 尾田荣一郎 / 井上荣作, rating=6.9, number=338]
Anime [id=2194, name=滑头鬼之孙 零·泪·雪, oldName=ぬらりひょんの孫 零・涙・雪, message=1话 / 2012年12月4日, rating=6.8, number=284]
Anime [id=2195, name=皇家国教骑士团, oldName=HELLSING, message=13话 / 2001年10月18日 / 浦田保則 / 平野耕太（少年画報社刊「月刊YOUNG KING OURs」連載） / 村田俊治, rating=6.9, number=678]
Anime [id=2196, name=拜托了双子星, oldName=おねがい☆ツインズ, message=13话 / 2003年7月15日 / 井出安軌 / Please! / 合田浩章, rating=6.9, number=374]
Anime [id=2197, name=潜行吧！奈亚子F, oldName=這いよれ! ニャル子さんF, message=1话 / 2015年5月30日, rating=6.9, number=551]
Anime [id=2198, name=肉嫁～高柳家の人々～, oldName=, message=4话 / 2005/08/25 / みやびつづる, rating=6.7, number=97]
Anime [id=2199, name=天使领域, oldName=機動天使エンジェリックレイヤー, message=26话 / 2001年4月1日 / 錦織博 / CLAMP / 小森高博, rating=6.7, number=92]
Anime [id=2200, name=高校舰队, oldName=ハイスクール・フリート, message=12话 / 2016年4月9日 / 信田ユウ / 中村直人, rating=6.9, number=1298]
Anime [id=2201, name=出包王女Darkness OVA, oldName=To LOVEる-とらぶる-ダークネス OVA, message=1话 / 2017年11月2日, rating=6.8, number=102]
Anime [id=2202, name=蓝海少女, oldName=あまんちゅ！, message=13话 / 2016年7月8日 / カサヰケンイチ / 天野こずえ (ブレイドコミックス/マッグガーデン刊) / 伊東葉子, rating=6.9, number=334]
Anime [id=2203, name=便·当, oldName=ベン・トー, message=12话 / 2011年10月8日 / アサウラ, rating=6.9, number=2187]
Anime [id=2204, name=RWBY Chibi, oldName=, message=24话 / 2016年5月7日, rating=6.8, number=102]
Anime [id=2205, name=虹猫蓝兔七侠传, oldName=虹猫蓝兔七侠传, message=108话 / 2006年9月, rating=6.8, number=269]
Anime [id=2206, name=高达 EVOLVE, oldName=GUNDAM EVOLVE, message=15话 / 2001年5月17日, rating=6.8, number=112]
Anime [id=2207, name=功夫熊猫:盖世五侠的秘密, oldName=Kung Fu Panda: Secrets of the Furious Five, message=1话 / 2008年11月9日 / 许诚毅, rating=6.7, number=74]
Anime [id=2208, name=Anne Happy♪, oldName=あんハピ♪, message=12话 / 2016年4月7日 / 琴慈『あんハピ♪』 （まんがタイムきららフォワード　芳文社刊）, rating=6.9, number=878]
Anime [id=2209, name=猫愿三角恋, oldName=にゃんこい!, message=12话 / 2009年10月1日 / 川口敬一郎 / 藤原里, rating=6.9, number=1033]
Anime [id=2210, name=人马小姐不迷茫, oldName=セントールの悩み, message=12话 / 2017年7月9日 / 渋谷秀, rating=6.9, number=603]
Anime [id=2211, name=红 Kurenai OVA, oldName=紅 Kurenai OVA, message=2话 / 2010年7月2日 / 松尾衡 / 石井久美, rating=6.9, number=328]
Anime [id=2212, name=龙珠 神龙传说, oldName=ドラゴンボール 神龍の伝説, message=1986年12月20日 / 鳥山明, rating=6.6, number=58]
Anime [id=2213, name=头山, oldName=頭山, message=1话 / 2002年12月3日, rating=6.7, number=65]
Anime [id=2214, name=干物妹！小埋, oldName=干物妹! うまるちゃん, message=12话 / 2015年7月8日 / サンカクヘッド, rating=6.9, number=3498]
Anime [id=2215, name=拂晓的尤娜, oldName=暁のヨナ, message=24话 / 2014年10月7日, rating=6.9, number=606]
Anime [id=2216, name=冰川时代4：大陆漂移, oldName=Ice Age: Continental Drift, message=1话 / 2012年6月27日 / 麦克·特米尔 / 史蒂夫·马蒂诺, rating=6.8, number=282]
Anime [id=2217, name=初音岛II 第二季, oldName=D.C.II S.S. ～ダ・カーポII～Second Season, message=13话 / 2008年4月5日 / 冈本英树 / 岛沢ノリコ, rating=6.9, number=512]
Anime [id=2218, name=零之使魔 双月骑士, oldName=ゼロの使い魔 双月の騎士, message=12话 / 2007年7月8日 / ヤマグチノボル / 藤井昌宏, rating=6.9, number=2241]
Anime [id=2219, name=南郭先生, oldName=, message=1981 / 钱家骍、王柏荣 / 张世明, rating=6.8, number=129]
Anime [id=2220, name=家有穆珂, oldName=いとしのムーコ, message=25话 / 2015年10月3日 / みずしな孝之「いとしのムーコ」（講談社「イブニング」連載）, rating=6.8, number=144]
Anime [id=2221, name=仙乐传说, oldName=テイルズ オブ シンフォニア THE ANIMATION, message=4话 / 2007年6月8日 / 株式会社バンダイナムコゲームス / 松島晃, rating=6.8, number=149]
Anime [id=2222, name=玉子市场, oldName=たまこまーけっと, message=12话 / 2013年1月9日 / 山田尚子 / 堀口悠紀子, rating=6.9, number=3214]
Anime [id=2223, name=一发失误, oldName=フォルト!!, message=3话 / 2009年11月27日, rating=6.9, number=522]
Anime [id=2224, name=阿童木起源, oldName=アトム ザ・ビギニング, message=12话 / 2017年4月15日 / 佐藤竜雄 / カサハラテツロー（「月刊ヒーローズ」連載） / 吉松孝博, rating=6.8, number=269]
Anime [id=2225, name=龙珠Z 地球争霸战, oldName=ドラゴンボールZ 地球まるごと超決戦, message=1990年7月7日 / 鳥山明, rating=6.7, number=71]
Anime [id=2226, name=虫虫危机, oldName=A Bug's Life, message=1话 / 1998-11-25, rating=6.8, number=134]
Anime [id=2227, name=黑子的篮球 第三季, oldName=黒子のバスケ 第3期, message=26话 / 2015年1月10日, rating=6.9, number=678]
Anime [id=2228, name=High School D×D, oldName=ハイスクールD×D, message=12话 / 2012年1月6日 / 柳沢テツヤ / 石踏一榮 / ごとうじゅんじ, rating=6.9, number=1959]
Anime [id=2229, name=LOVE STAGE!! OAD, oldName=, message=1话 / 2014年11月26日 / カサヰケンイチ / 影木栄貴×蔵王大志（KADOKAWA 角川書店『CIEL』連載） / 伊東葉子, rating=6.7, number=90]
Anime [id=2230, name=好帅好可爱宣言!, oldName=カッコカワイイ宣言!, message=5话 / 2010年11月05日 / 地獄のミサワ, rating=6.8, number=168]
Anime [id=2231, name=守望先锋：归来, oldName=Recall, message=2016年3月23日, rating=6.7, number=65]
Anime [id=2232, name=月咏, oldName=月詠 -MOON PHASE-, message=26话 / 2004年10月4日, rating=6.9, number=486]
Anime [id=2233, name=義母, oldName=, message=2话 / 2001年10月5日, rating=6.6, number=54]
Anime [id=2234, name=学校怪谈, oldName=学校の怪談, message=20话 / 2000年10月22日, rating=6.6, number=55]
Anime [id=2235, name=High School D×D OAD, oldName=ハイスクールD×D OAD, message=2话 / 2012年9月6日, rating=6.8, number=439]
Anime [id=2236, name=绯色恋, oldName=ひよ恋, message=1话 / 2010年10月2日 / 長沼範裕 / 雪丸もえ, rating=6.8, number=199]
Anime [id=2237, name=精灵宝可梦XY特别篇 最强Mega进化, oldName=ポケットモンスターXY特別編 最強メガシンカ, message=4话 / 2014年4月3日, rating=6.8, number=143]
Anime [id=2238, name=海贼王 黄金岛大冒险, oldName=ONE PIECE the movie, message=1话 / 2000年3月4日 / 志水淳儿 / 尾田荣一郎 / 久田和也、小泉升, rating=6.8, number=288]
Anime [id=2239, name=弱酸性百万亚瑟王, oldName=弱酸性ミリオンアーサー, message=48话 / 2015年11月20日 / ちょぼらうにょぽみ（スクウェア・エニックス『拡散性ミリオンアーサー』『乖離性ミリオンアーサー』より）, rating=6.7, number=71]
Anime [id=2240, name=神的记事本, oldName=神様のメモ帳, message=12话 / 2011年7月2日, rating=6.9, number=3216]
Anime [id=2241, name=奇幻森林, oldName=The Jungle Book, message=2016年4月4日 / Jon Favreau / Rudyard Kipling, rating=6.7, number=104]
Anime [id=2242, name=初瓣, oldName=ひとひら, message=12话 / 2007年3月28日 / 西森章 / 桐原いづみ（『コミックハイ!』連載） / 須藤昌朋、山中純子, rating=6.7, number=114]
Anime [id=2243, name=水着彼女～THE ANIMATION～, oldName=, message=4话 / 2009年1月23日 / ぼっしぃ, rating=6.8, number=201]
Anime [id=2244, name=君吻 pure rouge, oldName=キミキス pure rouge, message=25话 / 2007年10月6日 / カサヰケンイチ / エンターブレイン, rating=6.8, number=606]
